grid_size,f,p,r,num_states,num_simulations,is_steady,pct_trees,pct_fires
"(75, 75)",0.1,0.45,0.5,300,5,True,37.4538,29.650800000000004
"(75, 75)",0.1,0.45,0.5,300,5,True,37.4184,29.668599999999998
"(75, 75)",0.1,0.45,0.5,300,5,True,37.4116,29.642000000000003
"(75, 75)",0.1,0.45,0.5,300,5,True,37.3494,29.597600000000003
"(75, 75)",0.1,0.45,0.5,300,5,True,37.3152,29.599800000000005
"(75, 75)",0.1,0.5,0.5,300,5,True,38.433600000000006,30.7198
"(75, 75)",0.1,0.5,0.5,300,5,True,38.4202,30.726
"(75, 75)",0.1,0.5,0.5,300,5,True,38.37520000000001,30.899
"(75, 75)",0.1,0.5,0.5,300,5,True,38.3626,30.743599999999997
"(75, 75)",0.1,0.5,0.5,300,5,True,38.4864,30.7698
"(75, 75)",0.1,0.7,0.5,300,5,True,41.4022,34.1262
"(75, 75)",0.1,0.7,0.5,300,5,True,41.291199999999996,34.14619999999999
"(75, 75)",0.1,0.7,0.5,300,5,True,41.3952,34.2392
"(75, 75)",0.1,0.7,0.5,300,5,True,41.491800000000005,34.251400000000004
"(75, 75)",0.1,0.7,0.5,300,5,True,41.4804,34.131800000000005
"(75, 75)",0.1,0.9,0.5,300,5,True,43.39019999999999,36.3784
"(75, 75)",0.1,0.9,0.5,300,5,True,43.40140000000001,36.4
"(75, 75)",0.1,0.9,0.5,300,5,True,43.3216,36.4488
"(75, 75)",0.1,0.9,0.5,300,5,True,43.42540000000001,36.4412
"(75, 75)",0.1,0.9,0.5,300,5,True,43.291,36.444399999999995
"(75, 75)",0.15,0.1,0.5,300,5,False,,
"(75, 75)",0.15,0.1,0.5,300,5,False,,
"(75, 75)",0.15,0.1,0.5,300,5,False,,
"(75, 75)",0.15,0.1,0.5,300,5,False,,
"(75, 75)",0.15,0.1,0.5,300,5,False,,
"(75, 75)",0.15,0.15,0.5,300,5,False,,
"(75, 75)",0.15,0.15,0.5,300,5,False,,
"(75, 75)",0.15,0.15,0.5,300,5,False,,
"(75, 75)",0.15,0.15,0.5,300,5,False,,
"(75, 75)",0.15,0.15,0.5,300,5,False,,
"(75, 75)",0.15,0.2,0.5,300,5,False,,
"(75, 75)",0.15,0.2,0.5,300,5,False,,
"(75, 75)",0.15,0.2,0.5,300,5,False,,
"(75, 75)",0.15,0.2,0.5,300,5,False,,
"(75, 75)",0.15,0.2,0.5,300,5,False,,
"(75, 75)",0.15,0.3,0.5,300,5,True,33.2338,25.2104
"(75, 75)",0.15,0.3,0.5,300,5,True,33.071799999999996,25.088800000000003
"(75, 75)",0.15,0.3,0.5,300,5,True,33.0552,25.064600000000006
"(75, 75)",0.15,0.3,0.5,300,5,True,32.886399999999995,25.030000000000005
"(75, 75)",0.15,0.3,0.5,300,5,True,32.915800000000004,25.108400000000003
"(75, 75)",0.15,0.4,0.5,300,5,True,35.791,28.411199999999997
"(75, 75)",0.15,0.4,0.5,300,5,True,35.8176,28.4916
"(75, 75)",0.15,0.4,0.5,300,5,True,35.8908,28.504399999999997
"(75, 75)",0.15,0.4,0.5,300,5,True,35.9068,28.426000000000002
"(75, 75)",0.15,0.4,0.5,300,5,True,35.8016,28.601800000000004
"(75, 75)",0.15,0.45,0.5,300,5,True,37.03,29.9032
"(75, 75)",0.15,0.45,0.5,300,5,True,36.9988,29.936
"(75, 75)",0.15,0.45,0.5,300,5,True,36.793800000000005,29.7996
"(75, 75)",0.15,0.45,0.5,300,5,True,36.9634,29.875999999999994
"(75, 75)",0.15,0.45,0.5,300,5,True,36.8952,29.8304
"(75, 75)",0.15,0.5,0.5,300,5,True,37.9872,31.142799999999994
"(75, 75)",0.15,0.5,0.5,300,5,True,37.8704,31.007199999999997
"(75, 75)",0.15,0.5,0.5,300,5,True,37.962999999999994,30.976399999999995
"(75, 75)",0.15,0.5,0.5,300,5,True,37.898399999999995,31.014200000000002
"(75, 75)",0.15,0.5,0.5,300,5,True,38.0182,31.1622
"(75, 75)",0.15,0.7,0.5,300,5,True,40.982600000000005,34.442800000000005
"(75, 75)",0.15,0.7,0.5,300,5,True,40.904,34.49
"(75, 75)",0.15,0.7,0.5,300,5,True,40.930400000000006,34.4378
"(75, 75)",0.15,0.7,0.5,300,5,True,40.9492,34.4534
"(75, 75)",0.15,0.7,0.5,300,5,True,40.9458,34.41560000000001
"(75, 75)",0.15,0.9,0.5,300,5,True,43.0546,36.6314
"(75, 75)",0.15,0.9,0.5,300,5,True,42.98400000000001,36.712399999999995
"(75, 75)",0.15,0.9,0.5,300,5,True,43.0454,36.669200000000004
"(75, 75)",0.15,0.9,0.5,300,5,True,42.9702,36.69499999999999
"(75, 75)",0.15,0.9,0.5,300,5,True,42.8574,36.738
"(75, 75)",0.2,0.1,0.5,300,5,False,,
"(75, 75)",0.2,0.1,0.5,300,5,False,,
"(75, 75)",0.2,0.1,0.5,300,5,False,,
"(75, 75)",0.2,0.1,0.5,300,5,False,,
"(75, 75)",0.2,0.1,0.5,300,5,False,,
"(75, 75)",0.2,0.15,0.5,300,5,False,,
"(75, 75)",0.2,0.15,0.5,300,5,False,,
"(75, 75)",0.2,0.15,0.5,300,5,False,,
"(75, 75)",0.2,0.15,0.5,300,5,False,,
"(75, 75)",0.2,0.15,0.5,300,5,False,,
"(75, 75)",0.2,0.2,0.5,300,5,False,,
"(75, 75)",0.2,0.2,0.5,300,5,False,,
"(75, 75)",0.2,0.2,0.5,300,5,False,,
"(75, 75)",0.2,0.2,0.5,300,5,False,,
"(75, 75)",0.2,0.2,0.5,300,5,False,,
"(75, 75)",0.2,0.3,0.5,300,5,False,,
"(75, 75)",0.2,0.3,0.5,300,5,False,,
"(75, 75)",0.2,0.3,0.5,300,5,False,,
"(75, 75)",0.2,0.3,0.5,300,5,False,,
"(75, 75)",0.2,0.3,0.5,300,5,False,,
"(75, 75)",0.2,0.4,0.5,300,5,True,35.3768,28.704199999999997
"(75, 75)",0.2,0.4,0.5,300,5,True,35.355,28.6486
"(75, 75)",0.2,0.4,0.5,300,5,True,35.504,28.7328
"(75, 75)",0.2,0.4,0.5,300,5,True,35.364000000000004,28.705400000000004
"(75, 75)",0.2,0.4,0.5,300,5,True,35.4332,28.7052
"(75, 75)",0.2,0.45,0.5,300,5,True,36.4676,30.078000000000003
"(75, 75)",0.2,0.45,0.5,300,5,True,36.562999999999995,30.011800000000004
"(75, 75)",0.2,0.45,0.5,300,5,True,36.687599999999996,30.1248
"(75, 75)",0.2,0.45,0.5,300,5,True,36.5728,29.9844
"(75, 75)",0.2,0.45,0.5,300,5,True,36.4748,30.004399999999997
"(75, 75)",0.2,0.5,0.5,300,5,True,37.6344,31.2958
"(75, 75)",0.2,0.5,0.5,300,5,True,37.559,31.246599999999997
"(75, 75)",0.2,0.5,0.5,300,5,True,37.5304,31.2938
"(75, 75)",0.2,0.5,0.5,300,5,True,37.5072,31.13
"(75, 75)",0.2,0.5,0.5,300,5,True,37.593,31.2874
"(75, 75)",0.2,0.7,0.5,300,5,True,40.552800000000005,34.71360000000001
"(75, 75)",0.2,0.7,0.5,300,5,True,40.5472,34.708
"(75, 75)",0.2,0.7,0.5,300,5,True,40.4768,34.739999999999995
"(75, 75)",0.2,0.7,0.5,300,5,True,40.5614,34.6942
"(75, 75)",0.2,0.7,0.5,300,5,True,40.583,34.6988
"(75, 75)",0.2,0.9,0.5,300,5,True,42.59159999999999,36.922799999999995
"(75, 75)",0.2,0.9,0.5,300,5,True,42.548,36.896800000000006
"(75, 75)",0.2,0.9,0.5,300,5,True,42.507400000000004,36.980999999999995
"(75, 75)",0.2,0.9,0.5,300,5,True,42.559000000000005,36.9504
"(75, 75)",0.2,0.9,0.5,300,5,True,42.589800000000004,36.8622
"(75, 75)",0.3,0.1,0.5,300,5,False,,
"(75, 75)",0.3,0.1,0.5,300,5,False,,
"(75, 75)",0.3,0.1,0.5,300,5,False,,
"(75, 75)",0.3,0.1,0.5,300,5,False,,
"(75, 75)",0.3,0.1,0.5,300,5,False,,
"(75, 75)",0.3,0.15,0.5,300,5,False,,
"(75, 75)",0.3,0.15,0.5,300,5,False,,
"(75, 75)",0.3,0.15,0.5,300,5,False,,
"(75, 75)",0.3,0.15,0.5,300,5,False,,
"(75, 75)",0.3,0.15,0.5,300,5,False,,
"(75, 75)",0.3,0.2,0.5,300,5,False,,
"(75, 75)",0.3,0.2,0.5,300,5,False,,
"(75, 75)",0.3,0.2,0.5,300,5,False,,
"(75, 75)",0.3,0.2,0.5,300,5,False,,
"(75, 75)",0.3,0.2,0.5,300,5,False,,
"(75, 75)",0.3,0.3,0.5,300,5,False,,
"(75, 75)",0.3,0.3,0.5,300,5,False,,
"(75, 75)",0.3,0.3,0.5,300,5,False,,
"(75, 75)",0.3,0.3,0.5,300,5,False,,
"(75, 75)",0.3,0.3,0.5,300,5,False,,
"(75, 75)",0.3,0.4,0.5,300,5,False,,
"(75, 75)",0.3,0.4,0.5,300,5,False,,
"(75, 75)",0.3,0.4,0.5,300,5,False,,
"(75, 75)",0.3,0.4,0.5,300,5,False,,
"(75, 75)",0.3,0.4,0.5,300,5,False,,
"(75, 75)",0.3,0.45,0.5,300,5,False,,
"(75, 75)",0.3,0.45,0.5,300,5,False,,
"(75, 75)",0.3,0.45,0.5,300,5,False,,
"(75, 75)",0.3,0.45,0.5,300,5,False,,
"(75, 75)",0.3,0.45,0.5,300,5,False,,
"(75, 75)",0.3,0.5,0.5,300,5,False,,
"(75, 75)",0.3,0.5,0.5,300,5,False,,
"(75, 75)",0.3,0.5,0.5,300,5,False,,
"(75, 75)",0.3,0.5,0.5,300,5,False,,
"(75, 75)",0.3,0.5,0.5,300,5,False,,
"(75, 75)",0.3,0.7,0.5,300,5,False,,
"(75, 75)",0.3,0.7,0.5,300,5,False,,
"(75, 75)",0.3,0.7,0.5,300,5,False,,
"(75, 75)",0.3,0.7,0.5,300,5,False,,
"(75, 75)",0.3,0.7,0.5,300,5,False,,
"(75, 75)",0.3,0.9,0.5,300,5,True,41.971199999999996,37.334799999999994
"(75, 75)",0.3,0.9,0.5,300,5,True,41.9582,37.2936
"(75, 75)",0.3,0.9,0.5,300,5,True,42.0132,37.2624
"(75, 75)",0.3,0.9,0.5,300,5,True,41.913199999999996,37.32659999999999
"(75, 75)",0.3,0.9,0.5,300,5,True,42.083600000000004,37.33500000000001
"(75, 75)",0.4,0.1,0.5,300,5,False,,
"(75, 75)",0.4,0.1,0.5,300,5,False,,
"(75, 75)",0.4,0.1,0.5,300,5,False,,
"(75, 75)",0.4,0.1,0.5,300,5,False,,
"(75, 75)",0.4,0.1,0.5,300,5,False,,
"(75, 75)",0.4,0.15,0.5,300,5,False,,
"(75, 75)",0.4,0.15,0.5,300,5,False,,
"(75, 75)",0.4,0.15,0.5,300,5,False,,
"(75, 75)",0.4,0.15,0.5,300,5,False,,
"(75, 75)",0.4,0.15,0.5,300,5,False,,
"(75, 75)",0.4,0.2,0.5,300,5,False,,
"(75, 75)",0.4,0.2,0.5,300,5,False,,
"(75, 75)",0.4,0.2,0.5,300,5,False,,
"(75, 75)",0.4,0.2,0.5,300,5,False,,
"(75, 75)",0.4,0.2,0.5,300,5,False,,
"(75, 75)",0.4,0.3,0.5,300,5,False,,
"(75, 75)",0.4,0.3,0.5,300,5,False,,
"(75, 75)",0.4,0.3,0.5,300,5,False,,
"(75, 75)",0.4,0.3,0.5,300,5,False,,
"(75, 75)",0.4,0.3,0.5,300,5,False,,
"(75, 75)",0.4,0.4,0.5,300,5,False,,
"(75, 75)",0.4,0.4,0.5,300,5,False,,
"(75, 75)",0.4,0.4,0.5,300,5,False,,
"(75, 75)",0.4,0.4,0.5,300,5,False,,
"(75, 75)",0.4,0.4,0.5,300,5,False,,
"(75, 75)",0.4,0.45,0.5,300,5,False,,
"(75, 75)",0.4,0.45,0.5,300,5,False,,
"(75, 75)",0.4,0.45,0.5,300,5,False,,
"(75, 75)",0.4,0.45,0.5,300,5,False,,
"(75, 75)",0.4,0.45,0.5,300,5,False,,
"(75, 75)",0.4,0.5,0.5,300,5,False,,
"(75, 75)",0.4,0.5,0.5,300,5,False,,
"(75, 75)",0.4,0.5,0.5,300,5,False,,
"(75, 75)",0.4,0.5,0.5,300,5,False,,
"(75, 75)",0.4,0.5,0.5,300,5,False,,
"(75, 75)",0.4,0.7,0.5,300,5,False,,
"(75, 75)",0.4,0.7,0.5,300,5,False,,
"(75, 75)",0.4,0.7,0.5,300,5,False,,
"(75, 75)",0.4,0.7,0.5,300,5,False,,
"(75, 75)",0.4,0.7,0.5,300,5,False,,
"(75, 75)",0.4,0.9,0.5,300,5,False,,
"(75, 75)",0.4,0.9,0.5,300,5,False,,
"(75, 75)",0.4,0.9,0.5,300,5,False,,
"(75, 75)",0.4,0.9,0.5,300,5,False,,
"(75, 75)",0.4,0.9,0.5,300,5,False,,
"(75, 75)",0.45,0.1,0.5,300,5,False,,
"(75, 75)",0.45,0.1,0.5,300,5,False,,
"(75, 75)",0.45,0.1,0.5,300,5,False,,
"(75, 75)",0.45,0.1,0.5,300,5,False,,
"(75, 75)",0.45,0.1,0.5,300,5,False,,
"(75, 75)",0.45,0.15,0.5,300,5,False,,
"(75, 75)",0.45,0.15,0.5,300,5,False,,
"(75, 75)",0.45,0.15,0.5,300,5,False,,
"(75, 75)",0.45,0.15,0.5,300,5,False,,
"(75, 75)",0.45,0.15,0.5,300,5,False,,
"(75, 75)",0.45,0.2,0.5,300,5,False,,
"(75, 75)",0.45,0.2,0.5,300,5,False,,
"(75, 75)",0.45,0.2,0.5,300,5,False,,
"(75, 75)",0.45,0.2,0.5,300,5,False,,
"(75, 75)",0.45,0.2,0.5,300,5,False,,
"(75, 75)",0.45,0.3,0.5,300,5,False,,
"(75, 75)",0.45,0.3,0.5,300,5,False,,
"(75, 75)",0.45,0.3,0.5,300,5,False,,
"(75, 75)",0.45,0.3,0.5,300,5,False,,
"(75, 75)",0.45,0.3,0.5,300,5,False,,
"(75, 75)",0.45,0.4,0.5,300,5,False,,
"(75, 75)",0.45,0.4,0.5,300,5,False,,
"(75, 75)",0.45,0.4,0.5,300,5,False,,
"(75, 75)",0.45,0.4,0.5,300,5,False,,
"(75, 75)",0.45,0.4,0.5,300,5,False,,
"(75, 75)",0.45,0.45,0.5,300,5,False,,
"(75, 75)",0.45,0.45,0.5,300,5,False,,
"(75, 75)",0.45,0.45,0.5,300,5,False,,
"(75, 75)",0.45,0.45,0.5,300,5,False,,
"(75, 75)",0.45,0.45,0.5,300,5,False,,
"(75, 75)",0.45,0.5,0.5,300,5,False,,
"(75, 75)",0.45,0.5,0.5,300,5,False,,
"(75, 75)",0.45,0.5,0.5,300,5,False,,
"(75, 75)",0.45,0.5,0.5,300,5,False,,
"(75, 75)",0.45,0.5,0.5,300,5,False,,
"(75, 75)",0.45,0.7,0.5,300,5,False,,
"(75, 75)",0.45,0.7,0.5,300,5,False,,
"(75, 75)",0.45,0.7,0.5,300,5,False,,
"(75, 75)",0.45,0.7,0.5,300,5,False,,
"(75, 75)",0.45,0.7,0.5,300,5,False,,
"(75, 75)",0.45,0.9,0.5,300,5,False,,
"(75, 75)",0.45,0.9,0.5,300,5,False,,
"(75, 75)",0.45,0.9,0.5,300,5,False,,
"(75, 75)",0.45,0.9,0.5,300,5,False,,
"(75, 75)",0.45,0.9,0.5,300,5,False,,
"(75, 75)",0.5,0.1,0.5,300,5,False,,
"(75, 75)",0.5,0.1,0.5,300,5,False,,
"(75, 75)",0.5,0.1,0.5,300,5,False,,
"(75, 75)",0.5,0.1,0.5,300,5,False,,
"(75, 75)",0.5,0.1,0.5,300,5,False,,
"(75, 75)",0.5,0.15,0.5,300,5,False,,
"(75, 75)",0.5,0.15,0.5,300,5,False,,
"(75, 75)",0.5,0.15,0.5,300,5,False,,
"(75, 75)",0.5,0.15,0.5,300,5,False,,
"(75, 75)",0.5,0.15,0.5,300,5,False,,
"(75, 75)",0.5,0.2,0.5,300,5,False,,
"(75, 75)",0.5,0.2,0.5,300,5,False,,
"(75, 75)",0.5,0.2,0.5,300,5,False,,
"(75, 75)",0.5,0.2,0.5,300,5,False,,
"(75, 75)",0.5,0.2,0.5,300,5,False,,
"(75, 75)",0.5,0.3,0.5,300,5,False,,
"(75, 75)",0.5,0.3,0.5,300,5,False,,
"(75, 75)",0.5,0.3,0.5,300,5,False,,
"(75, 75)",0.5,0.3,0.5,300,5,False,,
"(75, 75)",0.5,0.3,0.5,300,5,False,,
"(75, 75)",0.5,0.4,0.5,300,5,False,,
"(75, 75)",0.5,0.4,0.5,300,5,False,,
"(75, 75)",0.5,0.4,0.5,300,5,False,,
"(75, 75)",0.5,0.4,0.5,300,5,False,,
"(75, 75)",0.5,0.4,0.5,300,5,False,,
"(75, 75)",0.5,0.45,0.5,300,5,False,,
"(75, 75)",0.5,0.45,0.5,300,5,False,,
"(75, 75)",0.5,0.45,0.5,300,5,False,,
"(75, 75)",0.5,0.45,0.5,300,5,False,,
"(75, 75)",0.5,0.45,0.5,300,5,False,,
"(75, 75)",0.5,0.5,0.5,300,5,False,,
"(75, 75)",0.5,0.5,0.5,300,5,False,,
"(75, 75)",0.5,0.5,0.5,300,5,False,,
"(75, 75)",0.5,0.5,0.5,300,5,False,,
"(75, 75)",0.5,0.5,0.5,300,5,False,,
"(75, 75)",0.5,0.7,0.5,300,5,False,,
"(75, 75)",0.5,0.7,0.5,300,5,False,,
"(75, 75)",0.5,0.7,0.5,300,5,False,,
"(75, 75)",0.5,0.7,0.5,300,5,False,,
"(75, 75)",0.5,0.7,0.5,300,5,False,,
"(75, 75)",0.5,0.9,0.5,300,5,False,,
"(75, 75)",0.5,0.9,0.5,300,5,False,,
"(75, 75)",0.5,0.9,0.5,300,5,False,,
"(75, 75)",0.5,0.9,0.5,300,5,False,,
"(75, 75)",0.5,0.9,0.5,300,5,False,,
"(75, 75)",0.7,0.1,0.5,300,5,False,,
"(75, 75)",0.7,0.1,0.5,300,5,False,,
"(75, 75)",0.7,0.1,0.5,300,5,False,,
"(75, 75)",0.7,0.1,0.5,300,5,False,,
"(75, 75)",0.7,0.1,0.5,300,5,False,,
"(75, 75)",0.7,0.15,0.5,300,5,False,,
"(75, 75)",0.7,0.15,0.5,300,5,False,,
"(75, 75)",0.7,0.15,0.5,300,5,False,,
"(75, 75)",0.7,0.15,0.5,300,5,False,,
"(75, 75)",0.7,0.15,0.5,300,5,False,,
"(75, 75)",0.7,0.2,0.5,300,5,False,,
"(75, 75)",0.7,0.2,0.5,300,5,False,,
"(75, 75)",0.7,0.2,0.5,300,5,False,,
"(75, 75)",0.7,0.2,0.5,300,5,False,,
"(75, 75)",0.7,0.2,0.5,300,5,False,,
"(75, 75)",0.7,0.3,0.5,300,5,False,,
"(75, 75)",0.7,0.3,0.5,300,5,False,,
"(75, 75)",0.7,0.3,0.5,300,5,False,,
"(75, 75)",0.7,0.3,0.5,300,5,False,,
"(75, 75)",0.7,0.3,0.5,300,5,False,,
"(75, 75)",0.7,0.4,0.5,300,5,False,,
"(75, 75)",0.7,0.4,0.5,300,5,False,,
"(75, 75)",0.7,0.4,0.5,300,5,False,,
"(75, 75)",0.7,0.4,0.5,300,5,False,,
"(75, 75)",0.7,0.4,0.5,300,5,False,,
"(75, 75)",0.7,0.45,0.5,300,5,False,,
"(75, 75)",0.7,0.45,0.5,300,5,False,,
"(75, 75)",0.7,0.45,0.5,300,5,False,,
"(75, 75)",0.7,0.45,0.5,300,5,False,,
"(75, 75)",0.7,0.45,0.5,300,5,False,,
"(75, 75)",0.7,0.5,0.5,300,5,False,,
"(75, 75)",0.7,0.5,0.5,300,5,False,,
"(75, 75)",0.7,0.5,0.5,300,5,False,,
"(75, 75)",0.7,0.5,0.5,300,5,False,,
"(75, 75)",0.7,0.5,0.5,300,5,False,,
"(75, 75)",0.7,0.7,0.5,300,5,False,,
"(75, 75)",0.7,0.7,0.5,300,5,False,,
"(75, 75)",0.7,0.7,0.5,300,5,False,,
"(75, 75)",0.7,0.7,0.5,300,5,False,,
"(75, 75)",0.7,0.7,0.5,300,5,False,,
"(75, 75)",0.7,0.9,0.5,300,5,False,,
"(75, 75)",0.7,0.9,0.5,300,5,False,,
"(75, 75)",0.7,0.9,0.5,300,5,False,,
"(75, 75)",0.7,0.9,0.5,300,5,False,,
"(75, 75)",0.7,0.9,0.5,300,5,False,,
"(75, 75)",0.9,0.1,0.5,300,5,False,,
"(75, 75)",0.9,0.1,0.5,300,5,False,,
"(75, 75)",0.9,0.1,0.5,300,5,False,,
"(75, 75)",0.9,0.1,0.5,300,5,False,,
"(75, 75)",0.9,0.1,0.5,300,5,False,,
"(75, 75)",0.9,0.15,0.5,300,5,False,,
"(75, 75)",0.9,0.15,0.5,300,5,False,,
"(75, 75)",0.9,0.15,0.5,300,5,False,,
"(75, 75)",0.9,0.15,0.5,300,5,False,,
"(75, 75)",0.9,0.15,0.5,300,5,False,,
"(75, 75)",0.9,0.2,0.5,300,5,False,,
"(75, 75)",0.9,0.2,0.5,300,5,False,,
"(75, 75)",0.9,0.2,0.5,300,5,False,,
"(75, 75)",0.9,0.2,0.5,300,5,False,,
"(75, 75)",0.9,0.2,0.5,300,5,False,,
"(75, 75)",0.9,0.3,0.5,300,5,False,,
"(75, 75)",0.9,0.3,0.5,300,5,False,,
"(75, 75)",0.9,0.3,0.5,300,5,False,,
"(75, 75)",0.9,0.3,0.5,300,5,False,,
"(75, 75)",0.9,0.3,0.5,300,5,False,,
"(75, 75)",0.9,0.4,0.5,300,5,False,,
"(75, 75)",0.9,0.4,0.5,300,5,False,,
"(75, 75)",0.9,0.4,0.5,300,5,False,,
"(75, 75)",0.9,0.4,0.5,300,5,False,,
"(75, 75)",0.9,0.4,0.5,300,5,False,,
"(75, 75)",0.9,0.45,0.5,300,5,False,,
"(75, 75)",0.9,0.45,0.5,300,5,False,,
"(75, 75)",0.9,0.45,0.5,300,5,False,,
"(75, 75)",0.9,0.45,0.5,300,5,False,,
"(75, 75)",0.9,0.45,0.5,300,5,False,,
"(75, 75)",0.9,0.5,0.5,300,5,False,,
"(75, 75)",0.9,0.5,0.5,300,5,False,,
"(75, 75)",0.9,0.5,0.5,300,5,False,,
"(75, 75)",0.9,0.5,0.5,300,5,False,,
"(75, 75)",0.9,0.5,0.5,300,5,False,,
"(75, 75)",0.9,0.7,0.5,300,5,False,,
"(75, 75)",0.9,0.7,0.5,300,5,False,,
"(75, 75)",0.9,0.7,0.5,300,5,False,,
"(75, 75)",0.9,0.7,0.5,300,5,False,,
"(75, 75)",0.9,0.7,0.5,300,5,False,,
"(75, 75)",0.9,0.9,0.5,300,5,False,,
"(75, 75)",0.9,0.9,0.5,300,5,False,,
"(75, 75)",0.9,0.9,0.5,300,5,False,,
"(75, 75)",0.9,0.9,0.5,300,5,False,,
"(75, 75)",0.9,0.9,0.5,300,5,False,,
"(80, 80)",0.1,0.1,0.5,300,5,False,,
"(80, 80)",0.1,0.1,0.5,300,5,False,,
"(80, 80)",0.1,0.1,0.5,300,5,False,,
"(80, 80)",0.1,0.1,0.5,300,5,False,,
"(80, 80)",0.1,0.1,0.5,300,5,False,,
"(80, 80)",0.1,0.15,0.5,300,5,True,28.040800000000004,16.642
"(80, 80)",0.1,0.15,0.5,300,5,True,28.1198,16.6874
"(80, 80)",0.1,0.15,0.5,300,5,True,27.9076,16.652399999999997
"(80, 80)",0.1,0.15,0.5,300,5,True,27.952800000000003,16.6148
"(80, 80)",0.1,0.15,0.5,300,5,True,27.9798,16.541
"(80, 80)",0.1,0.2,0.5,300,5,True,30.116999999999997,20.054999999999996
"(80, 80)",0.1,0.2,0.5,300,5,True,30.158599999999996,19.9318
"(80, 80)",0.1,0.2,0.5,300,5,True,30.1336,19.968999999999998
"(80, 80)",0.1,0.2,0.5,300,5,True,30.145199999999996,20.0266
"(80, 80)",0.1,0.2,0.5,300,5,True,30.126199999999997,19.8722
"(80, 80)",0.1,0.3,0.5,300,5,True,33.6048,24.981399999999997
"(80, 80)",0.1,0.3,0.5,300,5,True,33.584,24.886599999999994
"(80, 80)",0.1,0.3,0.5,300,5,True,33.6408,24.8944
"(80, 80)",0.1,0.3,0.5,300,5,True,33.5738,24.912799999999997
"(80, 80)",0.1,0.3,0.5,300,5,True,33.6434,24.842
"(80, 80)",0.1,0.4,0.5,300,5,True,36.2864,28.376200000000004
"(80, 80)",0.1,0.4,0.5,300,5,True,36.256400000000006,28.2848
"(80, 80)",0.1,0.4,0.5,300,5,True,36.2462,28.3092
"(80, 80)",0.1,0.4,0.5,300,5,True,36.3722,28.340600000000006
"(80, 80)",0.1,0.4,0.5,300,5,True,36.2994,28.336799999999993
"(80, 80)",0.1,0.45,0.5,300,5,True,37.335,29.5762
"(80, 80)",0.1,0.45,0.5,300,5,True,37.346000000000004,29.6244
"(80, 80)",0.1,0.45,0.5,300,5,True,37.3854,29.5848
"(80, 80)",0.1,0.45,0.5,300,5,True,37.320800000000006,29.6666
"(80, 80)",0.1,0.45,0.5,300,5,True,37.490199999999994,29.638999999999996
"(80, 80)",0.1,0.5,0.5,300,5,True,38.3328,30.8754
"(80, 80)",0.1,0.5,0.5,300,5,True,38.3858,30.797400000000003
"(80, 80)",0.1,0.5,0.5,300,5,True,38.357,30.761799999999997
"(80, 80)",0.1,0.5,0.5,300,5,True,38.3916,30.841000000000005
"(80, 80)",0.1,0.5,0.5,300,5,True,38.428000000000004,30.755
"(80, 80)",0.1,0.7,0.5,300,5,True,41.39059999999999,34.176
"(80, 80)",0.1,0.7,0.5,300,5,True,41.465,34.1392
"(80, 80)",0.1,0.7,0.5,300,5,True,41.337399999999995,34.223600000000005
"(80, 80)",0.1,0.7,0.5,300,5,True,41.41780000000001,34.194399999999995
"(80, 80)",0.1,0.7,0.5,300,5,True,41.3492,34.2548
"(80, 80)",0.1,0.9,0.5,300,5,True,43.3324,36.393
"(80, 80)",0.1,0.9,0.5,300,5,True,43.33839999999999,36.409000000000006
"(80, 80)",0.1,0.9,0.5,300,5,True,43.3708,36.4024
"(80, 80)",0.1,0.9,0.5,300,5,True,43.3432,36.43
"(80, 80)",0.1,0.9,0.5,300,5,True,43.458200000000005,36.388799999999996
"(80, 80)",0.15,0.1,0.5,300,5,False,,
"(80, 80)",0.15,0.1,0.5,300,5,False,,
"(80, 80)",0.15,0.1,0.5,300,5,False,,
"(80, 80)",0.15,0.1,0.5,300,5,False,,
"(80, 80)",0.15,0.1,0.5,300,5,False,,
"(80, 80)",0.15,0.15,0.5,300,5,False,,
"(80, 80)",0.15,0.15,0.5,300,5,False,,
"(80, 80)",0.15,0.15,0.5,300,5,False,,
"(80, 80)",0.15,0.15,0.5,300,5,False,,
"(80, 80)",0.15,0.15,0.5,300,5,False,,
"(80, 80)",0.15,0.2,0.5,300,5,False,,
"(80, 80)",0.15,0.2,0.5,300,5,False,,
"(80, 80)",0.15,0.2,0.5,300,5,False,,
"(80, 80)",0.15,0.2,0.5,300,5,False,,
"(80, 80)",0.15,0.2,0.5,300,5,False,,
"(80, 80)",0.15,0.3,0.5,300,5,True,33.116400000000006,25.156999999999996
"(80, 80)",0.15,0.3,0.5,300,5,True,32.83220000000001,24.9938
"(80, 80)",0.15,0.3,0.5,300,5,True,33.0686,25.073199999999996
"(80, 80)",0.15,0.3,0.5,300,5,True,33.120599999999996,25.1138
"(80, 80)",0.15,0.3,0.5,300,5,True,32.9968,25.148400000000002
"(80, 80)",0.15,0.4,0.5,300,5,True,35.9176,28.5124
"(80, 80)",0.15,0.4,0.5,300,5,True,35.931599999999996,28.519000000000002
"(80, 80)",0.15,0.4,0.5,300,5,True,35.845000000000006,28.662399999999998
"(80, 80)",0.15,0.4,0.5,300,5,True,35.7452,28.5256
"(80, 80)",0.15,0.4,0.5,300,5,True,35.773399999999995,28.5544
